EmpID,PerfScoreID,Salary,PositionID,Sex,Absences
65787,4,52249,24,M ,10
56336,4,71966,24,F,17
79099,1,53564,11,M ,11
41367,4,64057,26,M ,1
85539,3,72992,30,M ,1
82299,3,48413,19,M ,1
25188,4,86214,21,F,16
74192,4,60436,6,F,11
54053,2,63973,6,F,2
24895,1,70187,26,F,11
50944,4,52674,25,F,12
61494,1,95920,22,F,9
82509,2,68898,26,F,10
91932,3,53366,13,M ,7
53663,4,72202,20,M ,16
73921,2,61656,25,M ,12
63565,3,61422,15,M ,2
28908,1,50274,21,M ,6
57320,3,70187,6,F,13
29660,2,46837,30,F,18
39397,2,74679,26,F,13
32338,2,150290,8,F,17
68479,1,61422,30,F,5
77652,4,52057,28,F,16
97511,1,46738,20,M ,12
85877,4,71707,6,F,5
12705,3,66441,25,M ,5
59461,4,54005,3,M ,8
24914,2,100416,19,M ,15
12052,1,64971,4,M ,7
13665,1,50482,26,F,3
21854,3,59365,1,M ,12
90101,1,63973,29,F,11
12817,3,45433,26,M ,18
35852,1,87826,7,F,3
24703,4,63878,27,M ,6
62424,4,55965,19,M ,18
23809,1,56147,14,F,20
26953,2,87826,22,F,6
79595,4,64955,3,F,18
76728,3,50750,10,M ,5
56413,4,62910,5,F,12
89083,4,113999,12,M ,7
43254,1,61568,14,M ,3
37627,1,53180,15,F,11
32157,1,57815,29,F,10
24363,1,62810,5,F,6
63291,1,65288,7,M ,19
23280,2,108987,26,M ,18
23445,4,62061,27,F,12
80590,2,71339,19,F,14
45809,3,45395,23,F,14
43018,2,64057,12,M ,20
38485,2,71776,15,M ,16
32257,1,54237,8,F,1
16294,1,61729,29,F,1
87266,2,58939,6,M ,2
71608,1,68999,19,M ,5
50722,2,64919,5,M ,14
35753,1,45069,15,F,2
22100,1,60754,25,F,17
23732,4,250000,18,M ,5
90863,1,58939,13,F,19
46718,2,58939,23,M ,4
69745,3,64724,17,M ,13
85854,2,62506,14,F,4
44162,3,63025,4,F,13
64997,4,60627,15,M ,20
60879,3,65288,29,M ,14
19788,3,48285,26,M ,7
53210,3,99351,24,M ,14
20175,1,46837,19,M ,17
39024,3,46428,20,F,6
82564,3,60446,14,F,19
66509,1,59238,2,F,2
50643,1,71707,24,F,17
61933,2,90100,18,F,8
42714,1,81584,23,F,7
17911,1,97999,19,M ,2
90057,4,60656,11,M ,13
95473,1,57568,28,F,8
71590,1,66541,21,F,15
80773,2,52087,13,F,15
90583,1,53018,2,M ,13
91908,3,46664,24,F,15
65381,4,63676,3,M ,3
14969,2,65729,24,M ,9
97699,3,63973,9,F,19
81414,2,64816,6,M ,14
40382,2,47434,11,M ,2
18373,3,49256,12,M ,6
60966,4,180000,18,F,1
62434,3,148999,3,F,17
79995,3,89292,8,F,15
31041,1,53018,20,F,2
52292,2,63676,6,F,10
51822,4,74226,13,F,12
98850,1,70468,11,F,3
36699,3,66593,2,F,11
54928,2,71860,14,M ,19
75728,2,88527,26,M ,18
99424,1,47750,19,F,3
37025,2,63025,1,F,9
85427,2,59124,21,M ,5
55148,1,64066,1,M ,14
95142,3,48888,5,M ,15
55077,1,68051,21,F,9
25961,3,77915,6,M ,18
14995,1,68407,15,M ,4
61919,2,64397,4,F,8
98324,3,61154,4,F,18
30103,1,55578,3,F,19
42361,1,66738,22,F,8
99656,3,113999,10,F,16
15244,2,97999,15,M ,17
45962,3,52846,12,F,10
34602,2,59728,7,F,14
49870,4,66825,23,M ,4
87964,2,71966,23,M ,2
61086,2,71966,9,F,8
51142,1,55425,29,F,2
32480,3,64397,14,M ,15
29020,4,51908,13,F,14
80215,4,51259,17,M ,20
95525,3,61809,4,F,2
12750,4,55425,22,M ,19
73904,3,63430,22,F,2
98424,3,50923,3,F,8
60861,1,47001,17,F,19
62669,2,63003,11,M ,14
31881,1,71860,23,F,8
26421,1,86214,4,F,9
96100,4,72202,4,F,7
41941,3,68051,4,F,14
60349,3,63682,21,M ,14
13879,1,61656,12,F,18
11772,4,47414,25,F,4
78688,2,61568,25,M ,17
16211,1,59026,26,M ,7
97017,1,46335,14,F,20
53932,3,100416,26,M ,1
80360,1,50373,25,M ,6
18160,2,46654,18,F,6
70342,2,50373,15,F,9
58457,3,61844,3,M ,4
38972,4,59231,16,F,16
40571,4,65310,10,F,11
80380,3,62506,7,M ,2
14848,1,47961,24,M ,15
60360,4,60627,20,F,12
25456,4,62506,10,M ,15
12240,1,138888,22,M ,10
50209,2,57583,21,F,19
49319,1,157000,19,F,1
38426,2,60270,21,F,5
13886,3,63682,16,F,12
40107,1,62514,1,F,7
88858,4,74326,9,M ,14
81029,1,95920,28,F,20
73438,3,61656,4,F,20
43890,2,70545,2,M ,1
56334,4,64995,24,M ,17
22956,1,59365,5,F,1
60557,4,52984,9,M ,7
71344,4,97999,4,M ,6
35838,4,71966,14,F,2
85717,1,83552,26,F,20
33093,2,66541,27,M ,16
69113,2,58207,12,F,19
16675,3,51259,3,M ,1
63574,3,61555,14,F,3
92934,3,62425,19,F,17
78192,3,61584,17,F,18
21733,2,64955,16,M ,2
56172,4,62514,18,M ,16
40030,1,66825,20,F,11
21984,1,114800,5,F,2
69552,2,49773,14,M ,4
68422,2,80512,4,M ,8
77256,2,55965,18,M ,16
90382,1,93046,3,M ,19
22565,2,95660,4,F,4
70332,3,67251,15,M ,11
74604,3,64397,7,F,9
36448,2,50373,14,M ,11
22520,3,60627,6,F,8
83181,4,61422,12,M ,5
72156,3,64995,16,F,20
81241,3,170500,29,M ,8
95776,3,65729,14,F,16
75850,2,53366,27,M ,10
85255,2,58273,17,M ,19
66915,4,65707,24,M ,6
96836,2,47414,13,M ,18
75723,1,52788,17,M ,7
15171,2,59370,5,F,5
81065,3,49773,5,M ,6
52719,1,104437,29,F,14
24059,2,57834,26,F,15
54926,2,56991,11,M ,4
74319,4,49920,5,M ,13
14765,3,72609,10,M ,2
14835,3,62506,28,F,15
18848,2,60270,8,F,18
64929,3,48888,27,F,1
82065,3,74312,7,F,7
82705,4,77692,1,M ,7
99896,4,75188,17,F,9
65765,4,87921,27,F,19
43807,2,56339,21,F,18
19169,2,62957,17,F,19
22584,2,75281,22,F,4
27150,1,68182,26,F,20
86626,4,57575,22,M ,4
69239,1,63878,4,F,9
64880,4,64991,30,M ,19
69065,2,52846,30,F,17
69665,3,72992,9,F,6
77325,4,62068,26,F,20
56437,1,51337,9,M ,17
41601,3,81584,8,F,17
30573,3,64738,14,F,2
98563,2,82758,27,M ,9
88757,4,114800,24,M ,5
23611,4,66738,17,F,12
67363,2,46335,25,M ,4
95754,4,56294,12,F,7
60848,1,68407,28,F,16
73174,3,95920,1,F,13
55598,2,68407,21,F,9
34613,1,64021,22,F,7
89405,3,61422,10,M ,5
83685,1,64991,5,F,15
64247,3,47414,17,F,5
68015,1,62162,30,F,12
93580,1,92329,28,F,11
24417,3,56149,3,F,17
31388,1,58939,15,F,4
39481,2,74241,27,F,18
51416,1,55722,7,F,15
25472,1,61555,6,F,20
37204,2,108987,30,M ,15
56913,1,114800,25,F,15
78651,2,92328,12,F,4
84915,3,45115,25,M ,3
84924,2,70507,17,F,10
48894,2,48888,9,F,1
90302,2,89292,29,M ,6
68807,4,61844,29,F,19
86083,1,63676,10,M ,14
17108,1,62910,9,F,6
27581,3,65707,28,F,9
55022,1,52846,13,M ,2
75357,3,140920,1,F,4
43921,4,68182,9,F,4
86885,4,140920,22,F,5
37538,2,58709,16,F,10
82430,2,73330,19,M ,10
89392,1,55722,11,M ,16
75759,3,74241,21,F,4
25906,2,56294,11,M ,20
85032,2,56991,23,M ,20
57753,3,52177,18,F,3
97143,2,61568,13,M ,7
59007,2,72992,26,M ,2
85884,2,54285,19,F,18
18919,2,52599,1,M ,3
83657,4,54132,28,F,13
38810,1,63353,17,M ,6
30158,1,47434,21,F,3
61925,1,56991,9,M ,10
64980,4,68182,11,M ,11
39603,3,84903,26,M ,18
66512,1,51777,4,F,13
71838,3,59365,9,M ,9
13506,4,52177,5,F,8
34527,4,68829,11,M ,14
85318,2,140920,4,F,10
67521,2,46654,3,F,1
73737,1,57583,28,M ,4
47555,1,87921,29,M ,7
31450,1,85028,1,M ,7
77435,2,66825,18,M ,10
35213,4,55875,14,F,20
85238,1,65902,24,F,7
53701,2,64724,8,F,7
77746,4,63291,23,F,8
84347,1,57815,11,M ,16
28094,3,67176,3,M ,4
78077,2,61584,16,M ,19
31346,1,56339,13,F,17
11157,4,157000,23,M ,1
92593,2,70545,16,F,7
41163,2,72202,12,M ,3
73025,4,68829,6,F,4
71403,2,65714,18,M ,6
16400,1,56339,9,F,3
53095,1,54933,12,M ,11
90687,2,49773,18,M ,6
13825,4,88976,27,M ,12
11894,4,148999,2,F,2
43841,2,52505,10,M ,7
57195,1,62385,10,F,14
27358,2,65707,14,F,15
89734,1,55965,6,F,17
44317,3,105700,13,M ,9
90529,4,54237,24,F,6
51976,4,45998,25,M ,4
64912,2,50178,11,F,15
75941,1,72460,25,F,4
90623,3,90100,26,M ,18
52710,2,60120,19,F,3
37043,1,45069,3,F,13
16943,3,50482,21,M ,17
16854,2,62068,21,F,1
29701,1,56294,15,F,13
35524,1,68829,15,M ,4
79585,1,86214,12,M ,14
48438,3,61584,6,F,18
30257,4,63322,4,M ,18
37763,4,55000,25,F,15
60563,1,67251,30,M ,16
31634,4,74312,7,M ,6
58253,4,120000,7,F,6
25020,1,99351,5,M ,18
63648,3,66149,28,F,4
36342,4,110000,6,F,19
65959,2,64816,9,M ,3
62964,3,65902,2,M ,10
38660,2,64724,25,M ,18
46237,4,61656,12,F,20
32398,3,54285,9,F,8
43451,4,48413,19,M ,1
37953,3,104437,29,M ,18
71157,4,150290,23,M ,17
30754,1,52505,23,F,7
97115,1,58370,24,F,18
30839,4,63973,13,F,1
19968,4,74417,17,M ,13
96777,4,93093,15,M ,8
78003,3,66825,7,M ,15
71718,2,72202,24,F,13
76876,3,61422,3,F,5
96974,3,60724,16,F,1
12006,1,68182,10,F,9
51778,4,70468,12,F,18
26462,4,77915,28,M ,19
22352,2,57568,29,M ,1
16562,1,58709,1,M ,11
38496,2,58371,23,F,14
67305,2,64021,15,F,5
29490,2,50482,26,F,18
86716,3,110000,1,F,19
29072,3,50482,10,F,2
58648,3,58207,30,F,7
37061,3,52984,17,M ,10
35068,1,46428,7,M ,11
14552,2,46120,5,F,11
53792,1,74312,7,M ,1
44706,4,66808,15,F,9
75579,1,58062,14,M ,16
75265,2,68678,19,M ,17
47216,4,65729,11,F,13
59621,3,103613,20,M ,19
61478,4,71776,8,M ,19
72730,1,51908,26,F,19
42051,1,52984,23,F,6
22299,1,72106,17,F,14
16902,1,45046,13,M ,15
76051,4,63000,12,F,7
40365,4,46654,9,M ,5
20014,4,52505,7,F,10
29019,4,48495,14,M ,1
24720,2,51777,12,M ,6
33455,2,54005,7,M ,13
63727,2,65310,11,M ,7
89012,2,92328,29,F,11
93551,2,52505,1,M ,9
72457,3,59370,19,F,5
72290,2,58709,9,M ,3
27281,1,57975,3,M ,7
33869,3,55425,5,F,7
61763,4,87826,20,F,11
60744,3,58939,6,F,13
78418,3,63353,21,F,5
83600,2,80512,6,F,10
48168,1,72640,25,F,13
43863,3,93046,11,M ,3
58566,2,74813,22,M ,20
42074,3,83082,6,F,4
62003,2,64375,1,F,7
33826,1,57568,28,F,7
99542,3,170500,30,F,17
58878,1,58273,12,M ,12
95289,1,53564,9,M ,16
23982,2,170500,22,M ,11
77099,4,87921,2,M ,12
54479,2,110000,5,F,18
52463,3,51044,18,F,13
50592,4,61422,14,F,20
72888,4,93206,26,F,9
15938,4,71860,1,F,16
73353,1,46335,19,F,5
72048,4,103613,1,F,10
95932,3,88527,24,F,5
63512,3,157000,27,M ,5
64542,3,63322,3,F,4
93371,3,86214,11,M ,17
71224,3,96820,11,M ,20
89483,4,64919,1,F,5
12012,2,61568,28,F,1
65334,1,46738,5,F,18
55650,4,55140,27,F,15
21870,3,70187,12,M ,18
79329,3,51920,6,F,15
97859,4,59369,17,F,4
60870,4,52057,21,F,6
61492,2,46837,30,F,4
94315,3,97999,16,F,9
98922,3,71707,20,F,7
53338,4,62061,26,F,8
85855,2,74226,9,F,2
23733,1,55000,11,F,10
20615,1,50373,13,M ,15
62063,3,62162,30,M ,2
57984,4,58062,28,F,1
91776,3,58207,28,M ,3
28370,4,56339,20,F,2
91790,4,50750,22,F,17
21320,4,58207,15,M ,17
92279,3,48888,25,F,19
74456,2,69340,29,M ,9
10606,1,69340,12,M ,6
42924,3,105688,7,M ,4
20486,4,76029,17,M ,5
12467,2,62162,29,F,2
74450,2,59728,24,F,20
66848,3,55000,7,F,2
16268,4,54132,6,M ,13
63688,4,72460,21,F,18
97357,4,66808,23,M ,3
34319,2,59238,10,F,12
28192,2,170500,11,M ,16
84661,2,46428,9,M ,4
37379,3,47837,21,M ,10
99710,4,92329,6,F,3
46071,1,47414,25,M ,2
64847,2,63108,4,F,15
27182,4,55965,9,F,15
42193,3,64995,11,F,17
54963,2,50373,1,M ,12
61497,3,63025,8,M ,1
80400,1,65310,21,F,20
13087,1,63478,5,M ,13
12981,3,57748,3,M ,10
22590,2,75281,17,F,10
15476,1,60627,13,F,8
67615,3,107226,15,F,12
82534,4,74312,12,F,12
42144,3,64375,1,F,3
74204,4,52177,1,F,10
15800,3,45115,30,M ,17
21146,4,96820,2,M ,9
39674,4,62068,27,M ,14
79262,3,74417,30,F,7
17144,2,56294,11,F,7
36201,2,53018,17,F,2
99872,3,87826,6,F,13
36309,3,62425,20,M ,8
93589,3,53018,10,F,13
31647,4,62065,9,F,16
17895,2,62514,1,F,19
37144,2,51044,11,M ,9
62739,4,54828,5,F,9
30770,1,63353,7,F,1
38753,1,46428,9,F,9
86711,2,57575,18,F,8
31225,4,63478,27,F,12
43546,4,57583,20,M ,18
30715,4,93396,26,M ,13
80540,3,54933,25,M ,6
22548,4,53018,10,M ,1
26327,4,45395,20,M ,13
89319,3,56149,24,F,11
32331,4,87565,27,M ,20
52744,4,53366,3,F,12
30613,3,114800,6,F,9
49657,2,103613,26,M ,19
86586,3,76029,20,F,8
36102,4,56149,17,M ,20
39262,1,57815,23,F,19
70028,2,52984,8,F,11
33437,4,65729,19,F,6
89851,3,93093,9,F,20
77849,4,64066,10,F,14
42169,2,58939,21,M ,9
53536,3,55000,21,F,8
40364,1,61422,3,F,10
34850,3,57583,15,M ,5
57508,3,61355,5,F,8
39643,4,51920,17,F,14
48085,1,58530,12,F,20
80484,4,46654,20,F,6
34854,4,54828,5,M ,4
19920,1,63000,27,M ,2
64139,3,110000,27,M ,12
53715,2,83082,10,F,14
13290,2,74813,10,M ,3
74998,1,50428,6,F,10
62084,3,63381,6,M ,7
42693,3,63682,23,F,15
44832,4,46799,15,F,5
21181,1,62068,9,F,17
24855,2,83667,6,F,14
14596,2,46335,15,F,12
90571,4,64955,29,F,11
24546,4,46430,27,F,19
99502,1,47001,7,M ,5
70310,1,59026,16,M ,3
93645,3,53366,21,M ,15
66698,3,104437,7,M ,12
18036,2,46335,3,M ,4
40936,4,101199,17,M ,5
90288,4,53250,30,F,17
55129,2,62425,12,M ,14
16361,4,93206,26,M ,9
36490,3,61809,22,F,20
23371,2,61422,22,F,11
65565,4,54005,8,F,12
58366,1,47750,12,F,3
25259,4,104437,25,M ,5
75806,1,45998,19,M ,19
42550,3,87921,12,F,16
99533,4,47837,17,M ,6
31763,4,61656,15,M ,9
19257,2,74417,14,M ,9
56433,2,47414,4,F,15
65324,3,66541,3,F,4
54720,2,97999,11,M ,18
97596,2,63291,12,F,15
40513,3,64057,17,F,17
42702,4,88527,4,M ,18
52828,3,59365,14,F,9
32451,2,55722,9,M ,12
14938,3,65902,26,M ,15
40488,2,45046,20,F,18
12996,1,60627,28,M ,15
75868,4,72992,1,F,2
53392,2,58371,17,F,1
62251,2,93554,4,F,9
74982,1,76029,13,F,4
68383,2,58709,26,F,20
51904,3,46428,5,M ,13
93732,4,71339,28,M ,3
68549,4,95660,19,M ,13
41790,1,72460,25,M ,20
59146,1,54005,22,M ,18
68450,3,53018,14,F,20
79377,1,66738,3,F,16
37984,3,48413,20,M ,17
89543,4,72202,2,F,11
14009,3,62068,29,F,8
67136,1,47001,18,F,5
66711,2,83363,23,F,12
37681,4,58371,18,F,8
71558,2,97999,20,F,15
98571,4,52177,16,F,15
78293,4,61355,8,F,6
89018,4,53189,6,F,4
97419,4,53366,20,M ,11
51375,2,62910,17,F,12
95675,3,83552,16,M ,12
23764,3,61809,12,M ,2
86525,2,61555,2,M ,1
67208,4,63025,20,M ,11
25830,3,96820,23,F,6
97085,1,93046,3,F,14
59104,4,74226,3,M ,3
16917,1,60070,29,M ,14
80088,2,86214,15,F,8
41917,1,64057,3,F,14
21128,1,113999,6,M ,20
31805,1,93396,2,F,7
77962,4,58523,30,F,5
90999,3,55425,16,F,18
22942,1,80512,16,F,12
37298,4,99020,6,F,13
53731,4,55965,22,F,14
79979,2,71776,1,F,14
20193,1,110000,1,F,2
94545,1,92328,18,F,8
45197,1,53018,10,M ,16
14302,4,45069,20,F,10
76844,4,72460,24,M ,5
35086,1,72202,10,M ,3
75321,1,58207,13,M ,1
14465,4,65729,25,F,5
30304,2,93046,4,F,17
53062,3,47001,11,F,5
74137,1,55578,14,F,4
20469,1,72202,14,F,11
14989,3,63878,26,F,13
30282,4,70621,19,F,9
43372,1,54132,28,M ,5
67870,3,64246,13,F,19
73833,3,64057,22,F,4
71307,4,50470,10,M ,1
88730,4,56149,2,F,17
79664,2,148999,2,F,12
64109,3,64021,23,F,13
71563,3,61656,3,F,10
68525,2,96820,14,F,19
86340,4,59370,9,F,5
93639,3,74241,13,M ,13
11413,3,54285,19,M ,15
81374,3,57815,5,M ,13
15783,3,57815,10,F,15
42186,1,62506,2,F,2
71126,4,71776,18,M ,9
80680,4,56294,3,F,1
52259,3,93046,11,F,1
81801,4,51044,1,M ,11
49145,1,51908,18,M ,10
64191,2,66825,18,M ,18
46642,3,87826,28,M ,15
34474,1,65288,21,M ,2
10862,1,148999,16,M ,12
22053,3,47750,20,F,19
18606,3,70131,2,F,13
94277,4,76029,6,F,7
52832,2,60656,16,F,11
59747,4,47434,27,F,8
17086,4,70621,12,M ,10
34115,1,70187,27,M ,1
45548,2,53018,2,F,8
38268,2,61584,25,M ,18
37532,1,52846,13,M ,14
42779,1,88527,25,F,20
52444,2,59728,1,F,18
29487,3,65310,13,F,2
46740,2,58530,27,F,19
18893,1,59231,15,M ,11
55555,3,71860,14,F,6
91133,3,71339,27,M ,11
36224,1,45433,23,M ,13
85949,4,63763,29,F,14
78633,3,106367,22,M ,17
31785,3,54828,9,M ,12
95786,1,64991,1,F,7
96543,3,250000,24,F,8
76304,1,53060,1,F,20
26667,4,46430,22,M ,20
97224,2,63478,17,F,3
94741,3,50923,23,F,11
70554,1,48513,15,F,5
32288,2,46664,8,M ,19
71013,2,45395,1,M ,16
68956,4,75188,13,F,7
83845,2,87921,18,F,6
23730,3,75281,13,M ,5
93692,1,62162,29,F,19
29689,3,74417,27,F,13
25973,3,60446,19,M ,2
76511,1,82758,8,M ,14
92926,4,68678,12,M ,17
23288,1,83552,10,F,17
39201,2,62957,27,F,16
82240,3,67251,24,F,15
92218,1,62068,1,M ,7
77133,4,46430,6,F,18
34563,1,60436,22,F,16
27135,1,49256,24,F,7
98484,2,62065,29,M ,18
66584,1,61555,25,F,17
41963,3,65902,22,M ,18
33372,1,53180,3,F,15
38331,2,54005,28,F,16
76316,1,60340,15,M ,15
43864,4,63676,15,F,10
27706,3,92329,25,M ,6
59564,1,105700,14,F,4
97732,1,59728,24,M ,8
75408,4,59728,12,F,12
75929,3,60340,9,M ,10
15212,1,54285,20,M ,9
28609,4,72460,1,F,12
95212,1,52599,19,M ,13
42250,3,87565,5,F,5
24798,2,62061,4,M ,11
36784,3,60446,5,F,14
94693,1,50428,2,M ,2
50891,3,71707,9,F,2
60896,3,50178,4,F,17
86720,4,74813,2,F,16
83739,2,71707,10,F,1
71532,3,105688,9,M ,9
39574,4,55800,2,M ,3
88401,2,60270,10,M ,15
81404,1,48513,25,M ,9
63407,2,52788,3,M ,9
28090,2,59892,28,M ,16
19622,2,106367,26,M ,6
49015,4,60656,19,M ,3
41741,1,58273,1,M ,4
21959,4,66738,28,M ,19
47878,1,45998,15,M ,19
70864,2,63381,11,F,7
89687,1,68099,16,F,8
84949,1,64397,27,F,7
88519,3,64021,12,M ,18
14040,4,63322,22,M ,19
31957,4,87565,13,M ,1
51826,4,74226,26,M ,20
62509,3,148999,8,M ,1
20382,4,53492,30,F,1
96459,4,93093,1,F,10
54323,3,110929,26,F,11
26481,1,47001,28,M ,11
85805,1,74679,4,M ,1
63121,3,69340,21,F,7
20191,1,64066,2,F,18
71114,2,58273,9,F,18
25950,4,46837,25,M ,5
74761,1,63291,23,M ,12
26780,1,52057,26,M ,8
50132,3,64816,19,M ,11
18007,2,66593,16,F,5
89993,2,89292,24,F,12
73337,3,68182,14,M ,19
32286,3,83552,17,F,2
37652,2,49773,28,F,20
11884,4,48285,1,F,10
18260,1,70545,3,F,6
19343,2,62065,22,F,11
57207,2,63108,6,F,10
52715,3,64724,10,M ,10
25957,2,70187,12,M ,7
34668,3,148999,14,M ,10
52609,4,85028,1,M ,14
70726,1,65714,14,M ,20
75729,1,45998,27,M ,9
34595,1,51337,4,F,1
37294,4,74241,25,F,15
58326,3,59365,10,F,7
91201,1,53180,11,F,15
15179,2,53564,23,M ,18
78294,1,50825,27,F,14
76686,1,45395,17,M ,20
67908,3,59370,21,F,15
89667,1,66441,12,F,5
97339,2,110000,17,F,11
67380,4,68829,10,M ,7
97253,2,88527,30,F,20
56761,1,110929,26,M ,6
84360,3,64816,30,M ,8
28621,1,50178,14,F,9
43440,4,110929,13,M ,5
28317,1,89883,13,F,4
13266,3,58273,6,M ,10
86672,2,45433,13,M ,18
25964,2,69340,2,F,14
43882,1,65707,25,M ,5
18687,4,75188,7,M ,13
25861,1,60724,7,M ,10
93260,3,54285,29,F,14
35143,3,64995,13,M ,11
48984,3,68099,13,M ,12
99719,3,72640,17,F,14
71442,2,66149,10,F,3
64743,2,64066,23,F,15
13817,4,74312,25,M ,12
22301,2,46738,14,M ,13
45445,4,63381,14,F,19
49799,4,52624,3,F,19
13331,4,60270,11,M ,5
13217,4,77915,23,M ,19
50694,3,46664,22,M ,13
75153,3,72106,30,M ,13
89448,3,74813,26,F,4
91527,4,62385,19,M ,4
51151,1,87565,25,F,9
46456,4,51259,20,F,13
61815,3,57834,4,M ,4
51513,2,60627,30,F,17
50516,2,46837,2,M ,5
96469,1,65714,24,F,20
95621,2,64246,22,F,12
53849,2,82758,4,M ,20
72806,1,104437,19,M ,17
29993,3,50482,21,F,5
34142,3,58709,13,M ,2
16322,4,62910,5,M ,5
45667,3,71860,10,M ,20
16206,3,60754,20,F,5
81907,2,250000,21,F,16
30755,4,61584,20,F,6
60769,3,100416,24,M ,4
23247,4,180000,20,F,7
42712,4,45433,16,M ,15
64017,3,68099,23,F,8
97328,4,68407,2,M ,2
80571,3,53180,20,F,16
37108,4,56991,28,F,12
84217,1,53189,1,M ,6
52489,4,65893,11,F,14
41667,1,61729,8,M ,13
91183,3,46430,2,M ,16
27951,3,58523,22,M ,7
17695,2,85028,6,M ,16
17969,4,99020,18,F,5
51113,3,72609,22,M ,4
11411,2,74326,17,M ,16
72316,1,58530,17,M ,1
61495,2,66738,23,M ,1
90494,2,77915,24,F,11
17313,1,63763,7,F,19
67102,3,54237,13,M ,3
63299,2,63000,27,M ,20
26047,2,92328,5,F,13
72328,3,50428,17,M ,15
20810,3,61154,25,F,20
59353,1,70187,29,M ,12
78885,2,92328,5,M ,14
63293,4,59369,4,F,18
93967,3,107226,26,F,17
36114,3,120000,1,F,5
60374,2,88527,4,F,20
71361,3,71776,16,M ,10
11457,2,52599,22,F,16
75831,2,63813,30,F,6
80827,2,60380,24,F,4
67932,1,68999,17,M ,19
46923,1,64786,21,F,18
79190,1,46738,15,F,8
66998,1,81584,18,M ,2
22980,1,74679,18,F,9
38320,3,97999,24,M ,5
49162,2,52057,29,M ,1
55935,2,63430,20,M ,10
82167,3,65714,23,F,10
49449,3,95920,19,M ,20
21903,2,92329,21,M ,18
23939,3,46799,5,F,6
51505,4,74241,16,F,8
66527,4,61355,8,F,13
22885,4,150290,10,F,1
43008,1,92989,7,M ,5
26101,1,55875,22,M ,7
79312,2,55875,26,M ,18
60577,2,83363,28,M ,11
51471,1,55688,19,M ,14
68748,1,63000,7,M ,13
55626,4,60120,2,M ,15
60282,4,57859,19,F,20
58542,4,60270,27,F,17
50139,4,56147,30,M ,9
64415,4,46837,13,F,17
80279,1,87565,25,F,19
57648,3,47211,5,F,2
59915,1,170500,5,M ,19
17291,4,57583,30,F,14
58784,1,93396,8,M ,15
59435,1,88976,15,M ,9
58905,3,250000,10,M ,19
53324,3,101199,14,M ,6
23395,1,67237,5,F,1
57003,4,55140,27,M ,9
60438,3,59365,9,M ,13
77632,3,66149,25,M ,5
89142,4,63676,24,F,1
77182,2,74813,20,M ,1
39073,4,65893,22,M ,9
97452,1,56149,27,M ,6
78596,3,66074,24,M ,20
20101,4,61656,16,M ,19
58003,4,90100,9,M ,6
30123,3,63695,18,F,17
95706,1,48495,19,M ,17
42402,1,47750,26,F,15
66350,3,53060,11,F,20
38406,2,50825,23,M ,12
88844,3,63025,6,M ,2
48162,1,53366,20,F,7
70027,4,48495,12,M ,4
69756,2,83082,5,F,12
65774,2,74226,19,F,18
93464,3,63322,15,M ,9
91240,2,59238,12,F,1
97365,3,54005,7,M ,3
93210,3,64724,20,M ,16
47519,4,66593,27,M ,17
80878,2,50274,6,M ,10
12341,1,64738,10,M ,2
79465,4,63430,8,F,14
14082,4,49256,22,M ,7
79212,2,64246,8,M ,20
36322,3,60070,26,F,17
42706,3,53171,8,F,17
85837,4,64955,23,F,2
53553,4,50482,16,F,19
25409,1,72992,3,M ,13
41726,2,63000,14,M ,20
51377,2,47837,29,F,11
88659,3,47414,5,F,15
89798,1,52505,19,F,3
32783,1,64057,19,M ,2
10663,4,55800,10,M ,14
53094,1,57748,9,M ,19
22533,1,47211,17,M ,5
55950,3,75188,16,M ,16
33938,4,55140,5,M ,20
50570,1,62068,3,F,11
75262,3,60656,7,M ,11
90094,2,61422,20,F,13
70429,1,62065,11,M ,15
45797,3,83082,2,F,9
25630,3,87565,5,M ,9
61167,3,50428,12,M ,7
28051,4,59026,25,M ,11
67497,1,89883,29,M ,8
31136,4,89883,19,F,18
54539,1,53366,18,M ,12
25779,2,105688,6,M ,8
35091,2,70131,15,F,9
62449,1,77915,22,M ,20
89965,1,68051,26,M ,14
10338,3,57575,23,M ,18
47518,3,50373,14,F,9
69123,2,99020,27,M ,5
43512,4,51908,15,F,6
50958,2,53564,26,F,17
89390,3,52984,26,F,3
72853,1,56991,6,F,2
41854,4,53564,20,M ,18
11918,2,70507,20,M ,13
46917,1,53171,13,M ,19
57216,1,61568,9,M ,4
39425,4,59124,12,F,17
19191,1,74312,2,M ,3
39943,4,64066,17,F,7
66372,3,63322,27,F,1
15240,1,52087,21,F,19
39593,1,110000,9,M ,15
13499,3,99020,18,F,11
37631,1,56847,13,M ,12
66282,1,49773,3,M ,20
75507,3,46738,12,F,6
75756,2,59231,23,M ,12
34228,3,46120,17,F,12
14436,3,61154,16,F,10
99938,3,63381,15,M ,12
33807,3,250000,20,M ,8
79913,1,46664,18,M ,5
25145,2,64520,17,M ,1
14278,3,47837,18,M ,7
10321,1,55688,20,M ,9
16421,1,63695,5,M ,1
23414,4,46837,7,F,16
73216,2,92329,4,F,19
78092,4,62514,19,F,20
46126,1,60446,27,M ,5
94004,2,88976,11,M ,14
42218,2,80512,28,F,2
75249,4,57748,22,F,16
14031,4,96820,8,F,11
